ID,性別,年齢,メッセージ人数,掲示板投稿数,被通報数,会員フラグ(プレミアム、ダイヤモンド),ニックネーム,身長,年収,資産,職業,体型,飲酒,喫煙,婚姻状況,居住地,交際タイプ,自己紹介,メッセージ送信可能フラグ,メッセージ送信済みフラグ,画像取得フラグ,登録日時,作成日時,更新日時
20581191765167,2,35,81,3,3,,memi,160～164cm,,,会社員,普通,飲まない,吸わない,既婚,福岡県,相手に合わせる,"初めて登録します。<br>
既婚者ですが、仲良くして下さる方を探しています。<br>
主人との関係は良好ですが、寂しさを感じるところもあります…<br>
1年半前まで東京にいて福岡に友達がいません。<br>
美味しいごはんをご一緒して下さる方、寂しさを紛らわしてくれる方笑、初心者ですがよろしくお願いします。",true,false,true,2017-10-02,2018-05-14,2018-05-14
14659614579187,1,57,0,0,0,,湯川教授,155～159cm,1000万円以上,1000万円以上,会社経営,少し太め,飲む,吸わない,独身,宮城県,,"仕事柄、各地に行きます。長期休暇もあり、その時は地元で暇をもてあそばしています。<br>
一緒に飲んでくれる女性。カラオケをしたり旅行とかに行ってくれる方望みます。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191807920,2,22,133,0,1,,shiro651,150～154cm,,,その他,やや細め,時々飲む,吸わない,独身,東京都,まずは食事から,"堅苦しいのは苦手なので<br>
フレンドリーに接して頂けると嬉しいです🐰<br>
<br>
写真ご要望があればメッセージでやりとりしてから相互で◎<br>
ちなみにある女優さんに似てるとよく言われます🤤<br>
身バレ防止のためここでは言えませんが🤭<br>
現在の髪色は写真ほど明るくないです<br>
二重は父親譲りの天然モノ！（笑）<br>
<br>
お茶やお食事など気軽にお誘い頂けると嬉しいです！<br>
<br>
応援してくれつつ、一緒にいる時間を純粋に楽しめて<br>
明るく優しい紳士的なパパさんと仲良くなりたいです！<br>
<br>
お気軽にいいね、メッセージください💕",true,false,true,2018-04-11,2018-05-14,2018-05-14
14659633403028,1,30,0,0,0,,ぽち,170～174cm,500万円以上,500万円以上,会社経営,普通,飲む,吸わない,独身,千葉県,,"こういうのに登録するのは初めてなので、いろいろ教えていただけるとありがたいです。<br>
まずは一杯どうですか？",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191814393,2,22,6,1,0,,A.H.,155～159cm,,,会社員,普通,時々飲む,吸わない,独身,愛知県,相手に合わせる,"たまに知り合いのバーで働いています。<br>
楽しくお酒を一緒に飲んでいただける方を探しています。<br>
よろしくお願いします。<br>
水曜と金曜にバーにいるのですが、来週暇なので来ていただけると嬉しいです😆<br>
<br>
仲良くなったら、プライベートでもお会いしたいです(*´∀｀)",true,false,true,2018-05-06,2018-05-14,2018-05-14
14659649809142,1,32,0,0,0,,ジュンペイ,165～169cm,800万円以上,500万円以上,会社経営,少し太め,飲む,吸わない,独身,福岡県,,"人生一度きり。<br>
生き急ぐ訳ではないけれど1分1秒が充実する様な素敵な出会いを探しています。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14434202037164,2,21,1,0,0,,itsuki,155～159cm,,,学生,やや細め,時々飲む,吸わない,独身,大阪府,まずは食事から,"20までに結婚したいと思って登録しました。<br>
年収が高い人がいいです。<br>
カフェで定員をやっております。<br>
よろしくお願いします。",true,false,true,2015-09-28,2018-05-14,2018-05-14
14660425251394,1,40,0,0,0,,DJT,165～169cm,800万円以上,500万円以上,会社経営,普通,飲む,吸わない,独身,大阪府,,秘密厳守します。パートナーが楽しんでくれればと考えています。丁寧な対応を心がけます。,true,false,true,9999-12-31,2018-05-14,2018-05-14
14436631346035,2,40,1,0,0,,ミサコ,155～159cm,,,フリーランス,普通,飲む,吸わない,独身,神奈川県,相手に合わせる,"こんにちは。初めましてミサコと申します。結婚に結び付くような真面目なお付き合いをしたく登録しています。休みの日はスポーツクラブに通ったり、友達とお茶したりしています。今の生活に不満はないのですがパートナーがいないのがとても寂しいです。<br>
<br>
興味のある人がいたら連絡ください。",true,false,true,2015-10-01,2018-05-14,2018-05-14
20581191806345,2,21,70,110,0,,(*´･ω･)(･ω･`*),160～164cm,,,その他,少し太め,時々飲む,時々吸う,独身,神奈川県,相手に合わせる,"大人の余裕のある方さがしてます！<br>
よかったよろしくお願いします！<br>
あうとき都心か横浜希望です。<br>
<br>
<br>
定期的に会える方探しています。<br>
楽しく過ごせる方がいいです。<br>
冷やかしはやめてください。",true,false,true,2018-04-04,2018-05-14,2018-05-14
20581191808238,2,27,106,0,2,,なな✽*.。,165～169cm,,,会社員,普通,時々飲む,吸わない,独身,東京都,まずは食事から,"はじめまして(*´`*)<br>
<br>
<br>
<br>
<br>
誰とでもは嫌で(..)会いたいなって、<br>
喜んでほしいなって尽くしたいなって<br>
思えるような方に会いたいです☺<br>
<br>
良い関係を築ける一人の方と<br>
長くお付き合いしたいです。<br>
<br>
人間なので感情もあります。<br>
男性が女性からお財布として<br>
見られるのが嫌なように<br>
私も男性様から物のように<br>
扱われるのは嫌です。<br>
そういうお付き合いになりそうと<br>
感じたら冷めてしまうので悪しからず。<br>
<br>
<br>
<br>
プライベートに踏み込んだり<br>
干渉したり束縛するつもりもないです。<br>
そういう意味では既婚者様がいいです。<br>
<br>
お会いしてるときはいっぱい<br>
甘えさせてくれる方いますか？(*´ｪ`*)💓笑<br>
<br>
<br>
騙したりするつもりもないですし<br>
やっぱり違いましたとなるのも嫌なので<br>
ちゃんとやりとりさせていただいて<br>
私のことを見てくれた上で会いたいと<br>
思ってもらえたら嬉しいです。<br>
<br>
できればお写真交換できる方が希望です。<br>
<br>
※メール返信しないという旨は<br>
汲み取ってください。<br>
しつこい人は苦手です。<br>
<br>
<br>
<br>
<br>
タバコ苦手です<br>
すみません( ; _ ; )<br>
",true,false,true,2018-04-12,2018-05-14,2018-05-14
14565616363091,1,37,0,0,0,,修一,170～175cm,800万円以上,500万円以上,会社役員,普通,飲む,吸う,独身,大阪府,,"会社役員なので、平日の時間の都合はつけられます。<br>
大阪・京都・滋賀でドライブしませんか？",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191800632,2,19,73,3,0,,celii,160～164cm,,,会社員,普通,時々飲む,吸わない,独身,千葉県,まずは食事から,性格は明るくて楽観的だと思います！ おしゃべりすることがとても好きです☺️ 普段は読書したり料理教室、ジムなどにいっています！ちょっとした夢があり将来海外に行くために英会話を習いたいということと、綺麗になりたいことです。真剣に悩んでます。お話のすきなかたとお話ししたいです！ 高卒でやりたいことがたくさんあるので金銭的にもとても苦しいのでお食事などいってみたい気持ちもあります！ お食事とお買い物、楽しい会話、関係を希望しています！,true,false,true,2018-03-12,2018-05-14,2018-05-14
14584690877916,1,52,0,0,0,,ゆきひろ,170～175cm,1000万円以上,5000万円以上,会社経営,普通,飲む,時々吸う,既婚,東京都,,雑貨メーカーの経営をしています。お酒好き、話好きの面白いおじさんです。多分楽しいひと時を過ごせると思いますよ。,true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191791784,2,19,55,0,0,,ちかり,160～164cm,,,学生,やや細め,時々飲む,吸わない,独身,愛知県,相手に合わせる,"はじめまして☆彡.。<br>
はじめたばかりで分からない事がたくさんですが、<br>
よろしくお願いします⋈♡*｡ﾟ<br>
海外留学をしたいと思っています。<br>
大人の方のお話や、アドバイスを聞きたいと思い登録しました。よろしくお願いします🌼.*",true,false,true,2018-02-03,2018-05-14,2018-05-14
14584696249485,1,40,0,0,0,,wind,180cm以上,800万円以上,500万円以上,会社役員,やや細め,飲まない,吸わない,独身,大阪府,,"仕事の都合上中々休みが無いですが、それでも構わないよって方。よろしくです！<br>
落ち着ける関係を。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191815947,2,26,11,0,0,,ゆな⭐️,150～154cm,,,フリーランス,やや細め,時々飲む,吸わない,独身,京都府,まずは食事から,"はじめまして٩(Ü*)۶<br>
沢山の方とお話ししたいなと思っています<br>
よろしくお願いします",true,false,true,2018-05-11,2018-05-14,2018-05-14
14634689339376,1,49,0,0,0,,隆一郎,170～175cm,2000万円以上,5000万円以上,オーナー,少し太め,飲む,吸わない,既婚,福岡県,,"セレブな女性と素敵な出会いを探しています。<br>
年齢３０代～４０代後半までの女性からの<br>
お誘いお待ちしています。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816375,2,30,5,0,0,,飛子,150～154cm,,,会社員,普通,飲む,吸わない,独身,東京都,まずは食事から,"はじめまして。<br>
登録したばかりなので安心して仲良くできる方を希望しています。<br>
<br>
人の気持ちを大切にできて、甘えさせてくれる方と出会えればいいなぁ😌<br>
<br>
見た目はキレイ系よりかわいい系だと言われます。。(たぶん<br>
<br>
ちなみに飛行機が好きなので飛子です。<br>
きれいなもの、楽しいこと、美味しいもの…充実した時間を共有していける方、よろしくお願いします♥",true,false,true,2018-05-12,2018-05-14,2018-05-14
14634703284978,1,36,0,0,0,,ヤスタカ,175～180cm,800万円以上,500万円以上,会社役員,普通,時々飲む,吸わない,既婚,千葉県,,"大人の関係を希望します。<br>
ルールを守れる方。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816581,2,18,1,0,0,,れゐ,150～154cm,,,学生,普通,飲まない,吸わない,独身,宮城県,まずは食事から,"18歳で看護学生をやっています<br>
プロレスとお笑いと旅行と美味しいごはんが大好きです！<br>
趣味が合う方いらっしゃいましたら是非お声がけください！<br>
笑うことが大好きで寄席を観に行ったりするのもすごくすきです<br>
人見知りがちな性格ですが好奇心旺盛で自分の知らない世界に興味があります。一旦興味を持ったことにはすごく熱中しやすいです！好きなものや好きなこと、好きな人に対してはどこまでも行動力があります！<br>
近すぎる距離が得意ではないので細く永く不定期に会って続けていけるような関係を望んでいますが、娘のように可愛がってくださるお父さんのような男性とご一緒したいです<br>
大人の関係なしで楽しくお食事やお茶をしながらお話ししたいです！<br>
内側から薫るような魅力のある女性になりたいです。まだまだ子供で至らない点や未熟な点も目立つとは思いますが成長のためにアドバイスをくださる素敵な男性と出会えることを楽しみにしています…！",true,false,true,2018-05-13,2018-05-14,2018-05-14
